Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
24.0,24.0,24.0,3751.75,3758.0,3755.007291666667,52.9,53.0,52.947916666666664,319.1,320.5,319.65208333333334,243.5,243.9,243.70625000000004,304.7,305.1,304.96666666666664,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-01 00:00:00+00:00,Well-7,NIN
24.0,25.0,24.17361111111111,336.4,3780.6,3121.521875,52.9,53.0,52.94097222222222,319.3,559.8,412.6677083333334,240.8,244.2,242.47708333333335,241.4,306.3,293.1791666666666,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3757.15,3780.05,3764.4819444444443,52.9,53.0,52.942708333333336,336.2999999999999,419.9,362.6666666666667,242.4,244.1,243.23159722222226,303.8,306.3,304.73784722222223,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-03 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3770.1,3782.2,3775.8468749999997,52.9,53.0,52.94895833333334,332.1,336.4,334.0677083333333,242.5,242.8,242.65,303.8,304.3,304.09791666666666,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3767.5,3776.65,3772.537755102041,52.9,53.0,52.9530612244898,329.2,332.4,330.7561224489796,242.4,242.8,242.57142857142858,303.8,304.25,304.0132653061225,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-05 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3765.95,3773.45,3769.1717687074834,52.9,53.0,52.9408163265306,326.3,329.0,327.6734693877551,242.4,242.6,242.534693877551,303.8,304.3,304.0901360544218,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-06 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3763.8,3772.1,3768.1602040816324,52.9,53.0,52.94897959183673,325.0,326.8,325.815306122449,242.6,242.8,242.6163265306122,303.8,304.3,304.1142857142857,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-07 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3762.7,3770.8,3767.038333333333,52.9,53.0,52.95333333333335,324.2,325.2,324.74500000000006,242.6,243.0,242.7733333333334,304.0,304.5,304.32666666666665,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-08 00:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3761.4,3769.2,3764.4660331384016,52.9,53.0,52.931481481481484,321.65,323.8,322.796881091618,242.6,242.8,242.76666666666657,304.0,304.3,304.2250974658869,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-09 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3760.5,3766.9,3763.5589999999997,52.9,53.0,52.941999999999986,320.35,321.9,321.175,242.6,243.0,242.78800000000004,304.0,304.5,304.216,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-10 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3759.3,3765.5,3761.9458333333337,52.9,53.0,52.94062499999999,319.1,320.6,319.8666666666666,242.4,242.9,242.6625,303.8,304.3,304.0208333333333,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-11 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3757.8,3764.8,3761.2104166666663,52.9,53.0,52.947916666666664,318.4,319.35,318.93333333333334,242.6,242.9,242.79583333333335,304.0,304.5,304.3208333333333,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-12 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3755.8,3765.5,3759.937,52.9,53.0,52.943000000000005,317.5,318.6,318.062,242.6,243.0,242.674,304.2,304.6,304.36699999999996,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-13 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3756.3,3763.1,3759.0418367346942,52.9,53.0,52.95102040816327,317.2000000000001,318.15,317.55510204081634,242.6,242.8,242.75714285714284,304.3,304.7,304.50816326530617,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-14 02:20:00+00:00,Well-7,NIN
24.0,24.0,24.0,3754.8,3761.7,3757.9120000000003,52.9,53.0,52.95,316.4,317.4,316.797,242.6,242.8,242.72399999999993,304.3,304.9,304.594,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-15 02:40:00+00:00,Well-7,NIN
24.0,24.0,24.0,3753.8,3760.4,3756.707291666667,52.9,53.0,52.947916666666664,315.5,316.8,316.04583333333335,242.6,243.0,242.8083333333333,304.5,304.9,304.65625,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-16 03:00:00+00:00,Well-7,NIN
24.0,24.0,24.0,3753.3,3759.45,3755.968,52.9,53.0,52.942,315.05,315.9,315.455,242.6,243.0,242.79999999999995,304.2,304.9,304.486,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-17 03:00:00+00:00,Well-7,NIN
