Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-28 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-29 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-30 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-01 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-02 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-03 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-04 20:00:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-05 20:20:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-06 20:40:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-07 20:40:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-08 23:20:00+00:00,Well-59,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-10 00:00:00+00:00,Well-59,NIN
,,,2082.9,2094.4,2088.5175,,,,2076.7,2088.0,2082.2075,240.3,241.2,240.78000000000003,241.7,242.4,242.02499999999995,0.1,0.2,0.12500000000000003,1.631,1.689,1.6622249999999998,0.43,0.439,0.43610000000000004,,,,,,,,,,,,,,,,2020-05-11 00:00:00+00:00,Well-59,NIN
,,,2068.0,2082.2,2073.372121212122,,,,2061.8,2075.9,2067.141212121212,237.9,240.3,238.89818181818183,239.2,241.5,240.149696969697,0.1,0.2,0.12272727272727268,1.614,1.686,1.6503303030303034,0.429,0.4379999999999999,0.432421212121212,,,,,,,,,,,,,,,,2020-05-12 00:00:00+00:00,Well-59,NIN
