Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
18.0,20.0,18.97222222222222,3766.1,3801.9,3785.931944444445,47.9,48.5,48.4,218.3,239.8,225.95555555555555,220.1,220.8,220.38333333333333,243.3,257.5,249.71527777777777,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-01 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.014084507042252,3772.0,3791.5,3778.492957746479,48.4,48.5,48.449295774647894,220.6,242.9,229.02816901408457,220.1,220.5,220.26338028169008,243.5,256.6,248.97605633802812,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-02 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.01388888888889,3764.3,3779.4,3771.931944444444,48.4,48.5,48.44027777777777,225.6,249.3,235.51388888888889,220.1,220.6,220.36666666666667,243.3,256.5,248.40416666666664,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-03 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.042857142857144,3758.4,3777.3,3764.4871428571423,48.4,48.5,48.43285714285714,233.0,258.7,245.26999999999998,220.3,220.8,220.50571428571428,243.1,254.1,247.76142857142855,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-04 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.02777777777778,3751.9,3767.4,3756.704166666666,48.4,48.5,48.43749999999999,239.0,262.8,249.69583333333335,220.3,220.8,220.55833333333328,243.0,253.4,247.4638888888889,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-05 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.014084507042252,3747.0,3761.1,3752.6802816901413,48.4,48.5,48.43239436619718,245.3,268.0,255.18169014084503,220.5,221.0,220.61690140845067,243.5,253.6,247.18169014084503,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-06 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.02857142857143,3747.2,3755.0,3750.2942857142853,48.4,48.5,48.44714285714286,251.3,275.3,263.25857142857143,220.5,220.8,220.7614285714285,243.5,251.8,246.2485714285714,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-07 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.01388888888889,3744.2,3756.9,3748.852777777777,48.4,48.5,48.44583333333333,257.9,283.1,268.97499999999997,220.6,221.0,220.93333333333334,243.5,251.8,246.45138888888889,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-08 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.208333333333332,3739.6,3769.0,3754.2583333333337,48.4,49.0,48.886111111111106,229.3,281.9,247.86388888888885,220.1,221.0,220.48749999999998,244.0,253.2,247.76944444444442,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-09 00:00:00+00:00,Well-13,NIN
19.0,20.0,19.26388888888889,3731.6,3746.3,3738.2027777777785,48.9,49.0,48.92916666666666,226.1,248.4,235.51944444444447,219.7,220.1,219.9194444444445,245.3,252.1,247.73333333333332,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-10 00:00:00+00:00,Well-13,NIN
