Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
44.52352941176471,45.11764705882353,44.95751747458243,3957.373741176472,3973.754729411765,3964.292419744009,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.1835294117648,273.155,272.6837734885621,2.8125,3.0,2.994944852941176,,,,,,,,,,,,,474.0,479.0,476.07142857142856,374.0,374.8,374.0285714285714,431.21411764705874,437.6035294117648,435.103383203976,2022-10-01 00:00:00+00:00,Well-44,NIN
43.90588235294119,44.864705882352936,44.512741084737996,3955.155482352941,4097.074652631579,4005.7795659506746,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.0352941176471,273.54941176470595,272.66049824776405,2.6666666666666665,3.0,2.9872912127814093,,,,,,,,,,,,,463.0,477.0,472.1111111111111,374.0,375.0,374.0486111111111,424.7917647058823,434.5994117647059,430.78376911155544,2022-10-02 00:00:00+00:00,Well-44,NIN
43.976470588235294,44.87647058823529,44.67846779684097,3955.838023529412,3966.279955555556,3962.0994007244008,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.88705882352934,273.0835294117647,272.5127097630719,3.0,3.2352941176470584,3.0048111837327522,,,,,,,,,,,,,471.0,474.0,472.1777777777778,374.0,374.0,374.0,425.8788235294119,435.16294117647055,432.1395351420661,2022-10-03 00:00:00+00:00,Well-44,NIN
44.43529411764707,44.764705882352935,44.607957922447746,3959.99488888889,3970.939247058824,3966.8768287053763,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.13058823529406,273.11,272.59827458505333,3.0,3.3529411764705883,3.013327205882353,,,,,,,,,,,,,468.0,475.0,471.12777777777774,374.0,374.0,374.0,429.7923529411764,433.3352941176471,431.4305658306817,2022-10-04 00:00:00+00:00,Well-44,NIN
44.47058823529412,44.852941176470594,44.650694898329704,3967.408044444445,3970.7686117647054,3969.2616855319534,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.0247058823529,273.3376470588236,272.6707009803922,3.0,3.5294117647058822,3.0081245461147423,,,,,,,,,,,,,467.0,471.0,469.2708333333333,374.0,375.0,374.0833333333333,430.11166666666674,433.8064705882354,431.76553616330796,2022-10-05 00:00:00+00:00,Well-44,NIN
44.41176470588236,44.88235294117648,44.6754710194263,3962.663435294117,4108.902622222223,4019.2954181508717,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.05647058823536,274.25882352941176,272.94505821078434,2.6666666666666665,3.4117647058823533,3.01466049382716,,,,,,,,,,,,,467.0,473.0,469.7138888888889,374.0,374.0,374.0,429.1255555555557,433.4183333333333,431.95774467819535,2022-10-06 00:00:00+00:00,Well-44,NIN
44.435294117647054,44.77647058823529,44.632003449527964,3965.478917647058,3969.503066666666,3967.6114638344234,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.93999999999994,272.71625,272.3568821486928,3.0,3.117647058823529,3.004084967320262,,,,,,,,,,,,,472.4,483.0,478.4874999999999,374.0,374.0,374.0,430.2135294117649,433.72111111111104,431.90197037263977,2022-10-07 00:00:00+00:00,Well-44,NIN
44.50588235294118,44.764705882352935,44.6288880945897,3965.8770666666655,3970.872888888889,3968.659427537219,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.8658823529412,272.67,272.38635825163396,2.9444444444444446,3.0,2.9992283950617287,,,,,,,,,,,,,470.0,477.0,473.93055555555554,374.0,374.0,374.0,430.59117647058815,433.3523529411764,431.90751151733843,2022-10-08 00:00:00+00:00,Well-44,NIN
44.54117647058825,44.83333333333334,44.68070363562092,3968.891623529412,3971.4511529411766,3970.18284291939,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.95058823529416,273.0411764705882,272.41265727124187,3.0,3.1764705882352944,3.005718954248366,,,,,,,,,,,,,467.0,476.2,470.4680555555555,374.0,374.0,374.0,430.66,433.7811764705883,432.2137093772694,2022-10-09 00:00:00+00:00,Well-44,NIN
44.5,44.8388888888889,44.63527062908498,3966.602266666666,4091.7490352941168,4010.5628854193906,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.87,273.6129411764706,272.67339848856204,2.8235294117647056,3.0588235294117645,2.989406318082789,,,,,,,,,,,,,466.0,470.0,468.12222222222226,374.0,374.0,374.0,429.3635294117648,434.8835294117648,431.89463731163767,2022-10-10 00:00:00+00:00,Well-44,NIN
44.56666666666668,44.97058823529412,44.73509781227307,3970.000752941176,3979.575288888889,3971.7107759894698,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.84470588235297,273.0,272.469849877451,2.7777777777777777,3.0588235294117645,2.9969135802469133,,,,,,,,,,,,,462.0,470.0,466.28472222222223,374.0,374.0,374.0,430.9305555555555,434.1364705882354,432.7527319353668,2022-10-11 00:00:00+00:00,Well-44,NIN
44.6388888888889,45.02941176470589,44.759544072258535,3969.7448,3973.451377777778,3972.026619153958,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.625,273.06235294117647,272.48098447712414,3.0,3.1764705882352944,3.00649623275236,,,,,,,,,,,,,462.0,466.0,464.2541666666667,374.0,374.0,374.0,431.3323529411765,435.86941176470594,432.8114695669935,2022-10-12 00:00:00+00:00,Well-44,NIN
44.58235294117648,44.88888888888889,44.74968398238926,3959.6773176470574,4018.252622222223,3978.455157384713,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,271.87000000000006,273.1047058823529,272.49100898692814,3.0,3.294117647058824,3.0104847494553377,,,,,,,,,,,,,463.8,473.0,467.6635683760683,374.0,375.0,374.0833333333333,430.95388888888886,433.9827777777778,432.6545397036129,2022-10-13 00:00:00+00:00,Well-44,NIN
44.57058823529411,44.864705882352936,44.70575719408134,3964.369788235294,4016.1576,3988.412276489652,133.0,133.0,133.0,451.07440000000014,451.07440000000014,451.0744000000001,221.54,221.54,221.54,272.0564705882353,273.0517647058824,272.51280351307184,3.0,3.1764705882352944,3.0106719771241828,,,,,,,,,,,,,466.0,470.0,467.31143162393164,374.0,374.0,374.0,430.8852941176471,433.9670588235295,432.35543001089326,2022-10-14 00:00:00+00:00,Well-44,NIN
