Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
46.3,47.2,46.736,3854.5,3905.6,3881.7940000000003,54.0,54.0,54.0,919.6,956.7,934.8760000000001,211.6,211.8,211.72999999999996,263.3,264.2,263.847,0.3,0.5,0.35100000000000003,0.207,0.2339999999999999,0.21982999999999997,0.22,2.419,0.48322999999999994,,,,,,,,,,,,,,,,2020-01-10 21:00:00+00:00,Well-2,NIN
46.6,48.0,47.039795918367346,3794.0,3888.3,3862.298979591837,54.0,54.0,54.0,898.55,942.9,928.5744897959182,211.6,211.8,211.79183673469387,263.3,264.7,263.8969387755102,0.3,0.4,0.3397959183673469,0.1975,0.236,0.21696938775510202,0.21,2.748,0.4143163265306122,,,,,,,,,,,,,,,,2020-01-11 21:20:00+00:00,Well-2,NIN
46.7,47.2,46.932291666666664,3874.2,3901.45,3888.0364583333335,54.0,54.0,54.0,934.0,951.45,942.8354166666668,211.6,211.8,211.61874999999998,263.1,263.8,263.59479166666665,0.25,0.4,0.3197916666666667,0.2055,0.2365,0.21853124999999998,0.22,2.968,1.1743854166666667,,,,,,,,,,,,,,,,2020-01-12 21:20:00+00:00,Well-2,NIN
46.2,47.2,46.711458333333326,3852.9,3878.6,3868.522916666667,54.0,54.0,54.0,908.4,934.2,921.5958333333333,211.6,211.8,211.71249999999998,263.5,264.0,263.7114583333333,0.3,0.4,0.315625,0.206,0.241,0.22207291666666665,0.221,2.949,0.7435729166666668,,,,,,,,,,,,,,,,2020-01-13 21:20:00+00:00,Well-2,NIN
46.3,47.0,46.56326530612245,3866.2,3881.85,3872.7142857142862,54.0,54.0,54.0,915.3,933.0,924.0918367346939,211.6,211.8,211.77346938775506,263.5,264.0,263.7387755102041,0.2,0.4,0.2969387755102041,0.211,0.245,0.22378571428571425,0.221,2.262,0.5082142857142856,,,,,,,,,,,,,,,,2020-01-14 21:20:00+00:00,Well-2,NIN
45.65000000000001,47.0,46.30744680851063,3864.4,3930.3,3900.006028368795,54.0,54.0,54.0,922.1,957.05,938.9017730496455,211.6,211.8,211.68865248226948,262.85,264.0,263.4765957446809,0.2,0.4,0.30460992907801426,0.1889999999999999,0.2395,0.2183404255319149,0.221,3.051,0.8277659574468084,,,,,,,,,,,,,,,,2020-01-15 21:20:00+00:00,Well-2,NIN
45.9,46.8,46.46700680272109,3849.6,3924.5,3872.6666666666665,54.0,54.0,54.0,908.7,954.0,924.0629251700681,211.8,212.0,211.804081632653,263.1,264.0,263.6843537414966,0.2,0.4,0.3163265306122449,0.205,0.231,0.21889115646258506,0.22,2.55,0.6041904761904762,,,,,,,,,,,,,,,,2020-01-16 21:20:00+00:00,Well-2,NIN
46.2,46.8,46.47346938775511,3858.95,3882.9,3873.8755102040814,54.0,54.0,54.0,913.5,927.0,921.3207482993197,211.6,211.8,211.79591836734693,263.3,263.8,263.6139455782313,0.25,0.4,0.31700680272108844,0.193,0.238,0.2201190476190476,0.221,2.175,0.3199013605442177,,,,,,,,,,,,,,,,2020-01-17 21:20:00+00:00,Well-2,NIN
46.3,46.8,46.55104166666666,3854.4,3868.4,3860.6885416666664,54.0,54.0,54.0,910.8,917.2,913.3177083333334,211.8,212.0,211.80416666666665,263.5,263.8,263.66875,0.3,0.4,0.3145833333333333,0.206,0.239,0.21966666666666668,0.22,2.523,0.7173333333333334,,,,,,,,,,,,,,,,2020-01-18 21:20:00+00:00,Well-2,NIN
45.8,46.8,46.567708333333336,3856.4,3908.6,3863.35,54.0,54.0,54.0,912.7,928.8,916.0208333333334,211.6,211.8,211.7833333333333,263.1,263.8,263.5645833333333,0.2,0.4,0.30312500000000003,0.1989999999999999,0.23,0.21454166666666666,0.22,2.522,0.5707395833333334,,,,,,,,,,,,,,,,2020-01-19 21:20:00+00:00,Well-2,NIN
46.5,47.1,46.72291666666667,3849.4,3873.5,3866.3256944444443,54.0,54.0,54.0,910.8,925.4,919.9725694444445,211.6,211.8,211.65902777777774,263.1,263.7,263.39166666666665,0.2,0.4,0.30694444444444446,0.207,0.244,0.2206875,0.2205,2.667,0.4926319444444444,,,,,,,,,,,,,,,,2020-01-20 21:20:00+00:00,Well-2,NIN
46.2,47.0,46.635416666666664,3843.4,3891.5,3859.0600694444443,54.0,54.0,54.0,905.0,928.0,912.5302083333332,211.6,211.6,211.6,262.8,263.7,263.38124999999997,0.2,0.4,0.3,0.205,0.243,0.22228124999999999,0.22,2.297,0.5099618055555555,,,,,,,,,,,,,,,,2020-01-21 21:20:00+00:00,Well-2,NIN
46.1,46.8,46.484027777777776,3845.2,3885.3,3865.6687500000003,54.0,54.0,54.0,905.9,923.65,915.671875,211.6,211.8,211.61874999999998,263.1,263.7,263.3520833333334,0.2,0.4,0.28541666666666665,0.21,0.2339999999999999,0.2216979166666667,0.2189999999999999,2.432,0.42815625,,,,,,,,,,,,,,,,2020-01-22 21:20:00+00:00,Well-2,NIN
45.75,46.9,46.53263888888889,3852.0,3924.05,3867.4583333333335,54.0,54.0,54.0,905.15,936.2,916.0645833333333,211.6,211.8,211.64166666666665,262.6,263.7,263.27708333333334,0.2,0.35,0.28125,0.2085,0.24,0.22039583333333335,0.22,2.384,0.47527083333333325,,,,,,,,,,,,,,,,2020-01-23 21:20:00+00:00,Well-2,NIN
46.15000000000001,47.0,46.739583333333336,3872.3,3919.45,3881.529166666667,54.0,54.0,54.0,923.6,937.3,928.7458333333334,211.5,211.8,211.609375,262.6,263.3,263.09375,0.2,0.4,0.2864583333333333,0.21,0.231,0.21771874999999996,0.221,1.597,0.3478958333333333,,,,,,,,,,,,,,,,2020-01-24 21:20:00+00:00,Well-2,NIN
46.6,47.4,46.83958333333334,3804.7,3881.8,3856.5493055555557,54.0,54.0,54.0,889.2,927.95,910.8604166666668,211.5,211.6,211.5958333333333,262.9,263.7,263.15486111111113,0.2,0.3,0.27395833333333336,0.2,0.242,0.21729166666666666,0.211,2.895,0.6876805555555556,,,,,,,,,,,,,,,,2020-01-25 21:20:00+00:00,Well-2,NIN
46.1,46.85,46.54468085106384,3844.0,3874.5,3860.621276595745,54.0,54.0,54.0,892.6500000000003,915.7,906.4287234042552,211.5,211.8,211.60212765957448,262.9,263.5,263.0510638297872,0.2,0.4,0.27446808510638304,0.2,0.243,0.22298936170212763,0.209,2.617,0.3397978723404255,,,,,,,,,,,,,,,,2020-01-26 21:20:00+00:00,Well-2,NIN
45.9,47.1,46.35034722222222,3792.8,3873.3,3852.3406250000003,54.0,54.0,54.0,873.0,907.2,897.0177083333333,211.6,211.6,211.6,262.9,263.85,263.12604166666665,0.2,0.4,0.29270833333333335,0.1969999999999999,0.244,0.22267708333333333,0.209,2.9330000000000003,0.3764166666666666,,,,,,,,,,,,,,,,2020-01-27 21:20:00+00:00,Well-2,NIN
46.4,47.4,46.92986111111111,3802.4,3839.8,3819.5500000000006,54.0,54.0,54.0,882.45,895.4,887.3333333333334,211.5,211.6,211.59791666666663,263.1,263.7,263.37083333333334,0.2,0.4,0.3,0.191,0.246,0.2228125,0.209,2.656,0.7893229166666668,,,,,,,,,,,,,,,,2020-01-28 21:20:00+00:00,Well-2,NIN
45.8,46.7,46.48854166666666,3845.3,3909.2,3866.5458333333336,54.0,54.0,54.0,901.8,928.95,911.5166666666668,211.5,211.8,211.6177083333333,262.4,263.1,262.88090277777775,0.2,0.4,0.2864583333333333,0.208,0.239,0.2191458333333333,0.21,2.549,0.96578125,,,,,,,,,,,,,,,,2020-01-29 21:20:00+00:00,Well-2,NIN
46.0,46.8,46.46423611111112,3839.6,3881.6,3859.7041666666664,54.0,54.0,54.0,894.8,911.95,905.765625,211.5,211.8,211.6020833333333,262.6,263.3,262.9114583333333,0.2,0.4,0.27291666666666664,0.2019999999999999,0.243,0.21960416666666668,0.21,2.6,0.6728958333333334,,,,,,,,,,,,,,,,2020-01-30 21:20:00+00:00,Well-2,NIN
46.15,50.4,49.221875000000004,3871.4,3947.9,3897.69375,54.0,56.0,55.57125,783.3,913.1,823.4052083333332,211.5,211.9,211.72291666666663,262.6,268.25,266.8052083333333,0.2,0.5,0.4124999999999999,0.21,0.248,0.22389583333333332,0.21,2.421,0.32618749999999996,,,,,,,,,,,,,,,,2020-01-31 21:20:00+00:00,Well-2,NIN
