Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-06 20:00:00+00:00,Well-22,SD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-09 02:40:00+00:00,Well-22,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-21 18:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,109.85,60.85865384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-26 16:40:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.9,59.9,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-27 16:40:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89787234042555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-28 16:40:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,59.9,59.89479166666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-29 17:00:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-30 17:00:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,59.95,59.896874999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-31 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.88921568627452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-01 17:20:00+00:00,Well-22,SD
25.0,28.0,26.31398809523809,,,,6.9,60.0,54.891319444444434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-02 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.85,59.9,59.898958333333326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-03 17:20:00+00:00,Well-22,SD
26.0,26.0,26.0,,,,59.8,60.0,59.895744680851074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-04 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,59.95,59.8969387755102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-05 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.85,59.95,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-06 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-07 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.85,60.0,59.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-08 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.892349726775954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-09 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90156249999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-10 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,37.7,59.95,59.44795918367347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-11 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,15.5,60.0,58.53877551020408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-12 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,37.7,60.0,59.43541666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-13 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,15.5,59.95,58.97187499999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-14 17:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.9,59.9,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-15 17:20:00+00:00,Well-22,NIN
25.0,26.0,25.87962962962963,,,,59.8,60.0,59.90462962962964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-16 21:40:00+00:00,Well-22,NIN
25.0,26.0,25.872549019607842,,,,59.8,60.0,59.90196078431372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-17 22:00:00+00:00,Well-22,NIN
25.5,26.0,25.99,,,,59.8,60.0,59.901666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-18 22:00:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90384615384617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-19 22:20:00+00:00,Well-22,NIN
25.0,26.0,25.98611111111111,,,,59.8,60.0,59.90138888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-20 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90138888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-21 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90140845070421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-22 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-23 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.898611111111094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-24 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.9,60.0,59.902777777777764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-25 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90138888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-26 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.895774647887315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-27 22:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.90140845070421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-28 22:20:00+00:00,Well-22,NIN
26.0,28.25,26.109375,,,,59.8,60.0,59.89722222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-02-29 22:20:00+00:00,Well-22,SD
26.0,29.0,26.255769230769232,,,,59.8,60.0,59.90230769230768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-01 22:20:00+00:00,Well-22,SD
26.0,26.0,26.0,,,,59.8,60.0,59.89874999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-02 22:20:00+00:00,Well-22,NIN
26.0,29.0,26.508474576271187,,,,59.8,60.0,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-07 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.825,,,,59.8,60.0,59.899166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-08 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.112903225806452,,,,59.8,60.0,59.89758064516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-09 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.033333333333335,,,,59.8,60.0,59.90111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-10 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.065573770491802,,,,59.9,60.0,59.90491803278689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-11 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.267857142857142,,,,59.8,60.0,59.90357142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-12 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.482758620689655,,,,59.8,59.9,59.89482758620689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-13 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.345454545454544,,,,59.8,60.0,59.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-14 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.852459016393443,,,,59.8,59.95,59.895081967213116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-15 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.90909090909091,,,,59.8,60.0,59.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-16 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.83606557377049,,,,59.8,60.0,59.90163934426229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-17 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.96551724137931,,,,59.8,60.0,59.898275862068964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-18 19:20:00+00:00,Well-22,NIN
25.5,26.0,25.99122807017544,,,,59.8,60.0,59.900877192982456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-19 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,59.9,59.898305084745765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-20 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-21 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.9,59.9,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-22 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.901724137931026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-23 19:20:00+00:00,Well-22,NIN
25.0,26.0,25.983333333333334,,,,59.8,59.9,59.89333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-24 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-25 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-26 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.895689655172404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-27 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-28 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.8920634920635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-29 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-30 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89791666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.89416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-01 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,59.9,59.89396551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-02 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.902459016393436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-03 19:20:00+00:00,Well-22,NIN
26.0,26.0,26.0,,,,59.8,60.0,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-04 19:20:00+00:00,Well-22,NIN
