Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
72.9,73.8,73.303125,4158.2,4179.1,4166.53125,62.5,62.5,62.5,281.7,288.6,285.27656250000007,233.6,234.1,233.95624999999995,289.4,290.5,289.934375,0.4,0.5,0.44687499999999997,0.53,0.5770000000000001,0.5487031250000001,0.4629999999999999,0.475,0.46696875,,,,,,,,,,,,,,,,2020-03-25 21:00:00+00:00,Well-25,NIN
72.7,74.5,73.37156862745097,4129.4,4166.4,4152.263235294117,62.5,62.5,62.5,277.6,289.1,281.51102941176464,233.2,234.9,233.78970588235296,284.7,292.3,289.5433823529412,0.4,0.6,0.4617647058823529,0.535,0.58,0.5538750000000001,0.465,0.475,0.4682867647058824,,,,,,,,,,,,,,,,2020-03-26 21:00:00+00:00,Well-25,NIN
72.5,73.6,73.06666666666668,4142.1,4179.0,4154.25625,62.5,62.5,62.5,287.1,297.4,292.12083333333334,234.5,235.4,235.00416666666666,291.4,293.4,292.5180555555556,0.4,0.6,0.5076388888888889,0.524,0.573,0.5436458333333333,0.4629999999999999,0.475,0.46680555555555553,,,,,,,,,,,,,,,,2020-03-27 21:00:00+00:00,Well-25,NIN
72.4,73.3,72.87777777777778,4156.4,4172.9,4162.959027777778,62.5,62.5,62.5,293.1,299.5,296.2729166666667,235.2,236.1,235.6472222222222,292.5,295.0,293.53541666666666,0.4,0.6,0.4583333333333333,0.526,0.5479999999999999,0.5350555555555556,0.4629999999999999,0.47,0.4663472222222222,,,,,,,,,,,,,,,,2020-03-28 21:00:00+00:00,Well-25,NIN
72.4,73.4,72.86597222222221,4162.9,4181.7,4169.711111111112,62.5,62.5,62.5,298.6,306.7,303.61527777777775,235.9,236.7,236.2902777777778,293.7,295.9,294.77777777777777,0.4,0.5,0.4388888888888889,0.518,0.5529999999999999,0.5327222222222222,0.4629999999999999,0.471,0.4657777777777778,,,,,,,,,,,,,,,,2020-03-29 21:00:00+00:00,Well-25,NIN
72.6,73.5,73.00694444444444,4165.0,4183.5,4169.459722222222,62.5,62.5,62.5,304.5,309.0,307.6027777777778,236.3,236.8,236.52083333333334,294.6,296.1,295.3013888888889,0.4,0.5,0.4333333333333333,0.518,0.544,0.5295694444444445,0.4629999999999999,0.471,0.4657083333333334,,,,,,,,,,,,,,,,2020-03-30 21:00:00+00:00,Well-25,NIN
72.6,73.5,73.09366197183098,4167.8,4176.6,4171.547183098592,62.5,62.5,62.5,308.5,317.6,312.0908450704225,235.9,236.7,236.28591549295774,292.8,296.1,294.2605633802817,0.4,0.5,0.4281690140845069,0.519,0.5589999999999999,0.5336338028169014,0.46,0.47,0.4664225352112676,,,,,,,,,,,,,,,,2020-03-31 21:00:00+00:00,Well-25,NIN
72.7,73.6,73.16619718309859,4168.6,4178.3,4172.697887323942,62.5,62.5,62.5,317.2,322.0,319.1126760563381,235.2,236.1,235.66619718309863,291.6,293.7,292.3838028169015,0.3,0.5,0.42887323943661965,0.526,0.5589999999999999,0.5387183098591548,0.4639999999999999,0.47,0.4669154929577464,,,,,,,,,,,,,,,,2020-04-01 21:00:00+00:00,Well-25,NIN
72.8,73.7,73.24166666666666,4172.7,4179.0,4175.68125,62.5,62.5,62.5,319.8,328.2,324.5736111111112,234.7,235.4,235.06388888888893,288.9,292.5,290.69444444444446,0.4,0.5,0.44583333333333336,0.52,0.5720000000000001,0.5392499999999999,0.462,0.473,0.46645833333333336,,,,,,,,,,,,,,,,2020-04-02 21:00:00+00:00,Well-25,NIN
73.0,73.9,73.4402777777778,4176.1,4194.7,4183.770833333333,62.5,62.64,62.50409722222222,323.7,333.2,327.74375000000003,234.5,234.9,234.68055555555554,287.4,290.8,289.1069444444445,0.3,0.5,0.4111111111111111,0.531,0.569,0.5425555555555557,0.4639999999999999,0.473,0.46677777777777785,,,,,,,,,,,,,,,,2020-04-03 21:00:00+00:00,Well-25,NIN
72.8,73.8,73.35,4175.9,4200.5,4184.420833333334,62.5,62.5,62.5,330.8,340.1,335.2798611111111,234.5,235.0,234.72500000000005,286.7,288.5,287.4013888888889,0.3,0.5,0.4055555555555555,0.53,0.563,0.5390625,0.4639999999999999,0.471,0.46680555555555553,,,,,,,,,,,,,,,,2020-04-04 21:00:00+00:00,Well-25,NIN
73.0,73.8,73.44861111111112,4165.3,4185.1,4173.606944444445,62.5,62.5,62.5,334.8,342.0,337.5916666666667,234.5,235.0,234.67916666666667,286.0,287.2,286.7243055555556,0.3,0.5,0.4027777777777778,0.522,0.564,0.5407430555555556,0.4639999999999999,0.471,0.4664444444444444,,,,,,,,,,,,,,,,2020-04-05 21:00:00+00:00,Well-25,NIN
73.0,74.0,73.58819444444445,4123.6,4192.3,4165.700694444445,62.5,62.5,62.5,321.8,342.1,336.2041666666667,233.8,234.9,234.52986111111113,285.8,287.1,286.37916666666666,0.3,0.5,0.40138888888888885,0.529,0.555,0.5390347222222222,0.4629999999999999,0.47,0.46610416666666665,,,,,,,,,,,,,,,,2020-04-06 21:00:00+00:00,Well-25,NIN
72.7,74.0,73.36941402316214,414.4,4195.4,4123.106944444445,62.49263595166163,62.5,62.49989772155085,321.1,418.5,340.9,233.8,235.6,234.82361111111115,243.3,286.3,284.2236111111111,0.3,0.5,0.45972222222222225,0.519,0.594,0.5359305555555556,0.462,0.471,0.4653333333333333,,,,,,,,,,,,,,,,2020-04-07 21:00:00+00:00,Well-25,NIN
73.34229607250754,73.49561933534743,73.4189577039275,487.5,1243.6,1094.7472222222223,61.96978851963746,62.48527190332327,62.22753021148037,492.4,1249.5,1100.3381944444443,231.3,233.4,231.79861111111111,231.6,233.8,232.19583333333333,0.1,0.2,0.16111111111111112,0.578,0.616,0.5911319444444445,0.425,0.467,0.4278194444444444,,,,,,,,,,,,,,,,2020-04-08 21:00:00+00:00,Well-25,NIN
,,,1244.5,1274.8,1262.5777777777778,,,,1250.2,1280.8,1268.5034722222222,232.3,232.9,232.7138888888889,232.7,233.2,233.04861111111111,0.1,0.2,0.16249999999999998,0.568,0.6,0.5853194444444445,0.424,0.43,0.4264930555555556,,,,,,,,,,,,,,,,2020-04-09 21:00:00+00:00,Well-25,NIN
,,,1275.0,1291.2,1283.858823529412,,,,1281.1,1297.3,1289.9602941176472,232.2,232.9,232.88676470588237,232.3,233.2,233.14117647058825,0.1,0.2,0.14852941176470585,0.5479999999999999,0.6,0.5816102941176471,0.417,0.43,0.42383823529411757,,,,,,,,,,,,,,,,2020-04-10 21:00:00+00:00,Well-25,NIN
,,,1291.6,1307.4,1299.4388888888889,,,,1297.6,1313.6,1305.5083333333332,232.7,232.9,232.73055555555553,232.9,233.2,233.0847222222222,0.1,0.2,0.14444444444444443,0.568,0.594,0.5785138888888889,0.422,0.4270000000000001,0.42323611111111115,,,,,,,,,,,,,,,,2020-04-11 21:00:00+00:00,Well-25,NIN
,,,1307.8,1319.6,1313.6820754716982,,,,1313.8,1325.7,1319.7405660377356,232.5,232.7,232.69245283018873,232.9,233.2,233.04150943396223,0.1,0.2,0.15660377358490565,0.569,0.588,0.5779150943396226,0.422,0.425,0.42296226415094323,,,,,,,,,,,,,,,,2020-04-12 21:00:00+00:00,Well-25,NIN
,,,1371.2,1386.2,1378.1798611111112,,,,1377.5,1391.9,1384.184722222222,231.3,232.3,232.2263888888889,231.6,232.7,232.5805555555556,0.1,0.2,0.15833333333333333,0.484,0.579,0.5673819444444445,0.416,0.424,0.4218333333333334,,,,,,,,,,,,,,,,2020-04-16 14:00:00+00:00,Well-25,NIN
,,,1386.5,1402.6,1394.6444444444444,,,,1392.4,1408.5,1400.4993055555558,232.2,232.2,232.20000000000002,232.3,232.7,232.5055555555556,0.1,0.2,0.16458333333333333,0.569,0.58,0.5755277777777779,0.421,0.423,0.4223611111111112,,,,,,,,,,,,,,,,2020-04-17 14:00:00+00:00,Well-25,NIN
,,,1402.9,1418.8,1410.8541666666667,,,,1408.7,1424.7,1416.7388888888888,232.0,232.2,232.10833333333332,232.3,232.5,232.4194444444444,0.1,0.2,0.1638888888888889,0.563,0.583,0.5755347222222222,0.421,0.424,0.42251388888888886,,,,,,,,,,,,,,,,2020-04-18 14:00:00+00:00,Well-25,NIN
,,,1419.0,1434.7,1426.9256944444444,,,,1424.9,1440.5,1432.7083333333333,232.0,232.0,232.0,232.3,232.5,232.34027777777777,0.1,0.2,0.16111111111111112,0.561,0.607,0.5856180555555555,0.421,0.429,0.42459722222222224,,,,,,,,,,,,,,,,2020-04-19 14:00:00+00:00,Well-25,NIN
,,,1435.1,1450.3,1442.7541666666668,,,,1440.7,1456.1,1448.4118055555555,232.0,232.0,232.0,232.2,232.5,232.2902777777778,0.1,0.2,0.1638888888888889,0.5710000000000001,0.608,0.5895694444444444,0.422,0.43,0.42537500000000006,,,,,,,,,,,,,,,,2020-04-20 14:00:00+00:00,Well-25,NIN
,,,1450.7,1465.7,1458.1352112676057,,,,1456.2,1471.2,1463.7598591549295,231.8,232.0,231.8647887323943,232.2,232.3,232.25563380281696,0.1,0.2,0.16197183098591544,0.563,0.612,0.5869788732394366,0.421,0.43,0.42473239436619714,,,,,,,,,,,,,,,,2020-04-21 14:00:00+00:00,Well-25,NIN
,,,1466.0,1480.6,1473.2375000000002,,,,1471.5,1486.1,1478.8284722222222,231.8,231.8,231.79999999999998,232.0,232.3,232.22500000000002,0.1,0.2,0.15486111111111112,0.574,0.618,0.5928958333333333,0.422,0.4320000000000001,0.42612500000000003,,,,,,,,,,,,,,,,2020-04-22 14:00:00+00:00,Well-25,NIN
,,,1480.6,1495.2,1488.0013888888889,,,,1486.4,1500.8,1493.5645833333333,231.8,231.8,231.79999999999998,232.0,232.3,232.20625000000004,0.1,0.2,0.1486111111111111,0.569,0.607,0.5854097222222223,0.422,0.429,0.42434722222222226,,,,,,,,,,,,,,,,2020-04-23 14:00:00+00:00,Well-25,NIN
,,,1495.4,1509.4,1502.4465277777776,,,,1501.0,1515.0,1507.9930555555557,231.6,231.8,231.7944444444444,232.0,232.2,232.1513888888889,0.1,0.2,0.16527777777777777,0.5720000000000001,0.618,0.5906666666666667,0.422,0.4320000000000001,0.42548611111111106,,,,,,,,,,,,,,,,2020-04-24 14:00:00+00:00,Well-25,NIN
,,,1509.4,1523.6,1516.5541666666666,,,,1515.2,1528.9,1522.1118055555553,231.6,231.8,231.6222222222222,232.0,232.2,232.07777777777775,0.1,0.2,0.15833333333333333,0.5720000000000001,0.607,0.5874583333333333,0.422,0.428,0.42458333333333337,,,,,,,,,,,,,,,,2020-04-25 14:00:00+00:00,Well-25,NIN
,,,1523.5,1537.2,1530.3979166666666,,,,1529.2,1542.6,1535.9166666666667,231.6,231.6,231.59999999999997,232.0,232.2,232.06666666666666,0.1,0.2,0.16527777777777777,0.57,0.604,0.5850763888888889,0.422,0.428,0.42425,,,,,,,,,,,,,,,,2020-04-26 14:00:00+00:00,Well-25,NIN
,,,1537.5,1550.6,1543.880985915493,,,,1542.8,1556.0,1549.3281690140846,231.4,231.6,231.5957746478873,231.8,232.2,232.05211267605634,0.1,0.2,0.1690140845070422,0.5720000000000001,0.594,0.5823380281690141,0.422,0.428,0.4252112676056338,,,,,,,,,,,,,,,,2020-04-27 14:00:00+00:00,Well-25,NIN
,,,1550.7,1563.64,1559.2608333333335,,,,1556.3,1569.12,1564.9158333333335,230.7,231.6,231.56666666666672,230.9,232.2,231.91666666666666,0.1,0.2,0.16277777777777777,0.515,0.583,0.5738194444444444,0.417,0.425,0.4233166666666666,,,,,,,,,,,,,,,,2020-04-28 14:00:00+00:00,Well-25,NIN
,,,1564.0,1576.7,1570.4868055555555,,,,1569.6,1582.1,1575.9326388888887,231.4,231.6,231.58333333333334,231.8,232.2,231.94722222222222,0.1,0.2,0.17222222222222222,0.5720000000000001,0.606,0.5886319444444444,0.425,0.431,0.427,,,,,,,,,,,,,,,,2020-04-29 14:40:00+00:00,Well-25,NIN
