Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-11 16:20:00+00:00,Well-51,NIN
27.0,27.0,27.0,,,,,,,2697.0,2738.0,2716.830985915493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-17 09:00:00+00:00,Well-51,NIN
27.0,27.0,27.0,,,,,,,2730.0,2761.0,2743.027777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-18 09:00:00+00:00,Well-51,NIN
27.0,31.0,27.211267605633804,3114.942528735632,3376.0,3245.471264367816,,,,2766.0,3865.0,2864.75117370892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-19 09:00:00+00:00,Well-51,NIN
27.0,27.0,27.0,3007.4482758620693,3109.823754789272,3058.6360153256705,,,,2847.0,2918.0,2884.5138888888887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-20 09:00:00+00:00,Well-51,NIN
27.0,27.0,27.0,,,,,,,2885.0,2951.0,2914.597222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-21 09:00:00+00:00,Well-51,NIN
27.0,30.0,27.25,1030.0,3116.0,2482.077272727273,,,,2888.0,4425.0,3034.8611111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-22 09:00:00+00:00,Well-51,NIN
27.0,29.0,27.305555555555557,2774.4909090909086,3097.027272727273,2935.7590909090914,,,,2955.0,3105.0,2999.1111111111113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-23 09:00:00+00:00,Well-51,NIN
27.0,29.0,27.52777777777778,,,,,,,2978.0,3014.0,2997.3888888888887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-24 09:00:00+00:00,Well-51,NIN
27.0,29.0,27.833333333333332,,,,,,,2971.0,3021.0,2996.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-01-25 09:00:00+00:00,Well-51,NIN
