Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-08 22:00:00+00:00,Well-49,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-09 22:00:00+00:00,Well-49,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-10 22:00:00+00:00,Well-49,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-11 22:00:00+00:00,Well-49,NIN
14.5,22.64000000000001,20.43018868812347,,,,36.0,63.19500000000001,60.23760869565218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-12 22:00:00+00:00,Well-49,NIN
20.15,20.69,20.430253253690754,,,,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-13 22:00:00+00:00,Well-49,NIN
19.72,20.193333333333328,19.94034432145178,,,,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-14 22:00:00+00:00,Well-49,NIN
19.655,20.411111111111108,19.81471868328228,,,,63.0,64.0,63.85555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-15 22:00:00+00:00,Well-49,NIN
19.41,19.795,19.62649124617249,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-16 22:00:00+00:00,Well-49,NIN
19.28,19.695,19.457222222222224,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-17 22:00:00+00:00,Well-49,NIN
18.695,19.454999999999995,19.157430555555557,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-18 22:00:00+00:00,Well-49,NIN
18.725,19.13,18.935555555555556,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-19 22:00:00+00:00,Well-49,NIN
18.53,18.985,18.747569444444444,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-20 22:00:00+00:00,Well-49,NIN
18.54,18.965,18.758432682084,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-21 22:00:00+00:00,Well-49,NIN
18.4,18.9,18.70826388888889,,,,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-05-22 22:00:00+00:00,Well-49,NIN
