Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro,Time_Inic,Pozo,tipo_causa
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-22 20:40:00+00:00,Well-50,NIN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-24 14:00:00+00:00,Well-50,NIN
35.1,35.5,35.233802816901395,2191.2,2198.1,2194.2521126760557,43.5,43.5,43.5,1092.0,1093.2,1092.5112676056337,230.4,230.5,230.44366197183098,250.2,250.5,250.3774647887324,0.1,0.2,0.1718309859154929,0.153,0.184,0.165169014084507,0.417,0.421,0.41864788732394376,,,,,,,,,,,,,,,,2020-05-17 18:40:00+00:00,Well-50,NIN
35.0,35.4,35.238888888888894,2191.5,2197.4,2194.348611111111,43.5,43.5,43.5,1092.0,1093.5,1092.6666666666667,230.5,230.7,230.54444444444445,250.3,250.9,250.57500000000002,0.1,0.2,0.1597222222222222,0.15,0.192,0.165625,0.417,0.423,0.4185277777777777,,,,,,,,,,,,,,,,2020-05-18 18:40:00+00:00,Well-50,NIN
35.1,35.4,35.24027777777778,2191.1,2199.7,2194.1041666666665,43.5,43.5,43.5,1091.0,1093.2,1091.9847222222224,230.7,230.7,230.70000000000002,250.5,250.9,250.69444444444446,0.1,0.2,0.18055555555555552,0.152,0.184,0.16541666666666666,0.417,6.675,1.5715416666666666,,,,,,,,,,,,,,,,2020-05-19 18:40:00+00:00,Well-50,NIN
35.1,35.6,35.28611111111112,2190.0,2198.6,2193.8222222222225,43.5,43.5,43.5,1091.0,1094.1,1092.877777777778,230.7,230.9,230.87222222222226,250.5,251.1,250.8388888888889,0.1,0.2,0.1388888888888889,0.147,0.182,0.16377777777777777,0.418,6.077999999999999,1.1189027777777776,,,,,,,,,,,,,,,,2020-05-20 18:40:00+00:00,Well-50,NIN
35.0,35.6,35.27638888888888,2193.1,2199.1,2196.015277777778,43.5,43.5,43.5,1093.3,1095.4,1094.1513888888887,230.9,230.9,230.90000000000003,250.7,251.1,250.9111111111111,0.1,0.2,0.15486111111111114,0.146,0.185,0.16566666666666668,0.417,0.56,0.4243333333333333,,,,,,,,,,,,,,,,2020-05-21 18:40:00+00:00,Well-50,NIN
35.0,35.5,35.23055555555556,2189.0,2199.0,2195.3111111111116,43.5,43.5,43.5,1091.2,1094.8,1093.1416666666667,230.9,231.1,231.0805555555555,250.7,251.1,250.97222222222223,0.1,0.2,0.13680555555555557,0.155,0.188,0.167125,0.417,3.576,1.0491944444444443,,,,,,,,,,,,,,,,2020-05-22 18:40:00+00:00,Well-50,NIN
35.0,35.5,35.25555555555556,2191.1,2198.8,2195.251388888889,43.5,43.5,43.5,1091.5,1094.6,1093.2236111111113,231.1,231.1,231.09999999999997,250.9,251.2,251.02499999999998,0.1,0.2,0.14166666666666666,0.148,0.185,0.1650972222222222,0.416,0.422,0.41854166666666665,,,,,,,,,,,,,,,,2020-05-23 18:40:00+00:00,Well-50,NIN
35.1,35.5,35.25972222222222,2189.4,2198.4,2194.2083333333335,43.5,43.5,43.5,1089.2,1093.9,1091.9125,231.1,231.3,231.14999999999998,250.9,251.2,251.06388888888887,0.1,0.2,0.1611111111111111,0.146,0.181,0.16215277777777776,0.416,3.536,0.5480833333333334,,,,,,,,,,,,,,,,2020-05-24 18:40:00+00:00,Well-50,NIN
