Time_Inic,Pozo,tipo_causa,Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro
2020-01-30 01:57:54+00:00,Well-57,NIN,16.5,18.3,17.09014084507042,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-01-31 02:15:48+00:00,Well-57,NIN,16.5,18.1,17.059420289855073,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-01 02:15:48+00:00,Well-57,SD,16.6,18.2,17.138235294117642,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-02 02:15:48+00:00,Well-57,NIN,16.5,18.0,17.080555555555556,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-03 02:15:48+00:00,Well-57,SD,0.0,20.2,15.889552238805969,0.0,0.0,0.0,0.0,52.5,48.28358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-04 02:15:48+00:00,Well-57,NIN,16.4,18.3,17.015384615384615,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-05 02:15:48+00:00,Well-57,NIN,16.6,18.7,17.13142857142857,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-06 02:15:48+00:00,Well-57,NIN,0.0,18.1,16.88507462686567,0.0,0.0,0.0,0.0,52.5,51.71641791044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-07 02:15:48+00:00,Well-57,NIN,16.6,18.1,17.172131147540984,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-08 02:15:48+00:00,Well-57,NIN,16.7,18.2,17.153731343283585,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-09 02:15:48+00:00,Well-57,NIN,16.6,18.2,17.071875,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-10 02:15:48+00:00,Well-57,NIN,0.0,18.0,16.870588235294115,0.0,0.0,0.0,0.0,52.5,51.72794117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-11 02:15:48+00:00,Well-57,NIN,0.0,17.7,16.787142857142857,0.0,0.0,0.0,0.0,52.5,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-12 02:15:48+00:00,Well-57,NIN,16.6,17.9,17.155714285714286,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-13 02:15:48+00:00,Well-57,SD,0.0,18.3,16.888709677419357,0.0,0.0,0.0,0.0,52.5,51.653225806451616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-14 02:15:48+00:00,Well-57,SD,0.0,17.8,11.448275862068968,0.0,0.0,0.0,0.0,52.5,35.310344827586206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-15 02:15:48+00:00,Well-57,NIN,16.5,18.4,17.444927536231884,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-16 02:15:48+00:00,Well-57,NIN,16.7,20.0,17.40289855072464,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-17 02:15:48+00:00,Well-57,NIN,17.0,18.3,17.43076923076923,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-18 02:15:48+00:00,Well-57,NIN,16.9,18.1,17.448529411764707,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-19 02:15:48+00:00,Well-57,NIN,17.0,18.4,17.497014925373133,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-20 02:15:48+00:00,Well-57,NIN,17.0,18.3,17.526153846153846,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-21 02:15:48+00:00,Well-57,NIN,0.0,18.2,16.921212121212125,0.0,0.0,0.0,0.0,52.5,50.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-22 02:15:48+00:00,Well-57,NIN,17.2,18.4,17.53333333333333,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-23 02:15:48+00:00,Well-57,NIN,17.1,18.2,17.53731343283582,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2020-02-24 02:15:48+00:00,Well-57,NIN,17.0,18.3,17.505882352941182,0.0,0.0,0.0,52.5,52.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
