Time_Inic,Pozo,tipo_causa,Av_Amp_min,Av_Amp_max,Av_Amp_pro,Ds_Pre_min,Ds_Pre_max,Ds_Pre_pro,Dr_Fre_min,Dr_Fre_max,Dr_Fre_pro,Int_Pre_min,Int_Pre_max,Int_Pre_pro,Int_Tmp_min,Int_Tmp_max,Int_Tmp_pro,Mo_Tmp_min,Mo_Tmp_max,Mo_Tmp_pro,Vib_min,Vib_max,Vib_pro,Pas_Cur_min,Pas_Cur_max,Pas_Cur_pro,Act_Cur_min,Act_Cur_max,Act_Cur_pro,Mot_Ld_min,Mot_Ld_max,Mot_Ld_pro,Zer_Cur_min,Zer_Cur_max,Zer_Cur_pro,Inp_Volt_min,Inp_Volt_max,Inp_Volt_pro,Out_vol_min,Out_vol_max,Out_vol_pro,VSD_min,VSD_max,VSD_pro
2020-01-15 17:15:49+00:00,Well-54,NIN,49.0,50.0,49.861111111111114,4046.2,4055.5,4051.284722222222,56.9,57.0,56.9361111111111,808.0,815.0,811.4847222222221,230.5,230.7,230.5527777777778,278.2,278.6,278.3305555555555,200.0,300.0,240.27777777777777,346.0,386.0,364.15277777777777,421.0,428.0,423.3888888888889,,,,,,,,,,,,,,,
2020-01-16 17:28:58+00:00,Well-54,NIN,0.0,50.0,48.97222222222222,0.0,4058.7,3998.1777777777784,0.0,57.0,56.12638888888888,0.0,816.3,802.7069444444445,0.0,230.7,227.3402777777778,0.0,278.4,274.3611111111111,0.0,300.0,240.27777777777777,0.0,392.0,355.2638888888889,0.0,428.0,417.1388888888889,,,,,,,,,,,,,,,
2020-01-17 17:28:58+00:00,Well-54,NIN,49.0,50.0,49.457142857142856,4051.2,4063.9,4054.232857142857,56.9,57.0,56.92142857142857,812.7,817.2,814.3128571428572,230.5,230.7,230.56857142857146,278.1,278.2,278.1514285714285,200.0,300.0,241.42857142857142,338.0,381.0,359.85714285714283,420.0,428.0,422.62857142857143,,,,,,,,,,,,,,,
2020-01-18 17:45:37+00:00,Well-54,NIN,0.0,50.0,48.957142857142856,0.0,4070.1,3995.075714285714,0.0,57.0,56.11857142857143,0.0,821.4,800.6757142857143,0.0,230.7,227.2871428571429,0.0,279.0,274.2414285714285,0.0,300.0,244.28571428571428,0.0,394.0,358.54285714285714,0.0,428.0,417.4428571428571,,,,,,,,,,,,,,,
2020-01-19 17:45:37+00:00,Well-54,NIN,49.0,50.0,49.46478873239437,4027.6,4069.3,4052.93661971831,56.9,57.0,56.92112676056338,799.2,825.3,812.5492957746479,230.5,230.7,230.56197183098593,277.9,278.8,278.2985915492959,200.0,300.0,239.43661971830986,342.0,383.0,357.07042253521126,420.0,426.0,421.943661971831,,,,,,,,,,,,,,,
2020-01-20 17:45:37+00:00,Well-54,NIN,49.0,50.0,49.394366197183096,4033.4,4070.0,4057.0605633802807,56.9,57.0,56.92816901408451,802.4,824.4,815.987323943662,230.5,230.7,230.54788732394368,277.5,278.8,278.16197183098586,200.0,400.0,257.7464788732394,347.0,382.0,361.67605633802816,421.0,428.0,422.7042253521127,,,,,,,,,,,,,,,
2020-01-21 17:45:37+00:00,Well-54,NIN,49.0,50.0,49.30555555555556,4038.8,4077.4,4060.5374999999995,56.9,57.0,56.93055555555556,802.5,826.3,816.4708333333333,230.5,230.7,230.52499999999998,277.5,278.8,278.10277777777776,200.0,300.0,248.61111111111111,342.0,385.0,362.9583333333333,420.0,429.0,423.7083333333333,,,,,,,,,,,,,,,
2020-01-22 17:45:37+00:00,Well-54,NIN,0.0,54.0,44.33802816901409,920.5,4162.2,3875.611267605634,0.0,57.0,51.97464788732395,802.0,1637.5,950.6521126760562,229.5,230.7,230.34647887323942,230.2,286.9,273.06619718309867,100.0,300.0,216.90140845070422,347.0,495.0,376.4366197183099,420.0,430.0,424.5211267605634,,,,,,,,,,,,,,,
2020-01-23 17:45:37+00:00,Well-54,NIN,49.0,50.0,49.774647887323944,4049.6,4081.8,4065.6450704225344,56.9,57.1,56.93521126760564,811.0,827.5,819.7943661971831,230.5,230.7,230.50281690140847,277.9,279.1,278.2957746478873,200.0,300.0,226.7605633802817,335.0,384.0,359.11267605633805,418.0,426.0,422.2112676056338,,,,,,,,,,,,,,,
2020-01-24 17:45:38+00:00,Well-54,NIN,49.0,50.0,49.602739726027394,4043.3,4074.0,4060.316438356164,56.9,57.0,56.936986301369856,801.6,825.2,815.6041095890411,230.5,230.7,230.5356164383562,277.7,278.6,278.0767123287671,200.0,300.0,219.17808219178082,336.0,400.0,359.986301369863,419.0,429.0,422.972602739726,,,,,,,,,,,,,,,
2020-01-25 18:18:55+00:00,Well-54,NIN,49.0,50.0,49.53731343283582,4039.6,4075.9,4057.855223880597,56.8,57.0,56.92238805970149,801.5,823.5,812.5358208955224,230.5,230.7,230.55671641791045,277.2,278.6,278.00895522388055,200.0,300.0,252.23880597014926,344.0,384.0,357.86567164179104,420.0,427.0,421.7313432835821,,,,,,,,,,,,,,,
2020-01-26 18:18:55+00:00,Well-54,NIN,49.0,50.0,49.563380281690144,4045.2,4066.6,4055.7450704225357,56.9,57.0,56.929577464788736,806.7,815.9,810.5267605633803,230.5,230.7,230.56760563380283,277.5,278.2,277.9971830985915,200.0,300.0,230.98591549295776,347.0,390.0,366.19718309859155,421.0,430.0,423.98591549295776,,,,,,,,,,,,,,,
2020-01-27 18:18:55+00:00,Well-54,NIN,49.0,50.0,49.375,4049.4,4061.0,4056.3763888888884,56.9,57.0,56.93194444444445,807.5,812.7,810.8152777777779,230.5,230.7,230.5777777777778,277.7,278.1,277.9277777777778,200.0,300.0,248.61111111111111,347.0,397.0,370.06944444444446,421.0,431.0,425.4583333333333,,,,,,,,,,,,,,,
2020-01-28 18:18:55+00:00,Well-54,NIN,49.0,50.0,49.361111111111114,4054.5,4059.8,4057.8388888888894,56.9,57.0,56.92222222222222,810.5,812.7,811.7097222222224,230.5,230.7,230.55555555555554,277.7,278.1,277.8833333333334,100.0,300.0,225.0,348.0,402.0,370.31944444444446,421.0,431.0,425.5416666666667,,,,,,,,,,,,,,,
